Uniprot_id	GO_id	GO_name	aspartic	cysteine	glutamic	metallo	asparagine	serine	threonine
P15169	GO:0008237	metallopeptidase activity	0	0	0	1	0	0	0
P15169	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
P15169	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P15169	GO:0006508	proteolysis	0	0	0	0	0	0	0
P15169	GO:0006518	peptide metabolic process	0	0	0	0	0	0	0
P15169	GO:0010815	bradykinin catabolic process	0	0	0	0	0	0	0
P15169	GO:0016485	protein processing	0	0	0	0	0	0	0
P15169	GO:0030163	protein catabolic process	0	0	0	0	0	0	0
P15169	GO:0051384	response to glucocorticoid	0	0	0	0	0	0	0
P15169	GO:0005615	extracellular space	0	0	0	0	0	0	0
P15169	GO:0005576	extracellular region	0	0	0	0	0	0	0
P15374	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
P15374	GO:0005515	protein binding	0	0	0	0	0	0	0
P15374	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P15374	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
P15374	GO:0019784	deneddylase activity	0	0	0	0	0	0	0
P15374	GO:0043130	ubiquitin binding	0	0	0	0	0	0	0
P15374	GO:0006508	proteolysis	0	0	0	0	0	0	0
P15374	GO:0006511	ubiquitin-dependent protein catabolic process	0	0	0	0	0	0	0
P15374	GO:0016567	protein ubiquitination	0	0	0	0	0	0	0
P15374	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
P15374	GO:0030163	protein catabolic process	0	0	0	0	0	0	0
P15374	GO:0043687	post-translational protein modification	0	0	0	0	0	0	0
P15374	GO:0005737	cytoplasm	0	0	0	0	0	0	0
P15374	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
P15374	GO:0005829	cytosol	0	0	0	0	0	0	0
P16444	GO:0005515	protein binding	0	0	0	0	0	0	0
P16444	GO:0008235	metalloexopeptidase activity	0	0	0	1	0	0	0
P16444	GO:0008237	metallopeptidase activity	0	0	0	1	0	0	0
P16444	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
P16444	GO:0008800	beta-lactamase activity	0	0	0	0	0	0	0
P16444	GO:0016805	dipeptidase activity	0	0	0	0	0	0	0
P16444	GO:0034235	gpi anchor binding	0	0	0	0	0	0	0
P16444	GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	0	1	0	0	0	0	0
P16444	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P16444	GO:0070573	metallodipeptidase activity	0	0	0	1	0	0	0
P16444	GO:0072341	modified amino acid binding	0	0	0	0	0	0	0
P16444	GO:0006508	proteolysis	0	0	0	0	0	0	0
P16444	GO:0006629	lipid metabolic process	0	0	0	0	0	0	0
P16444	GO:0006691	leukotriene metabolic process	0	0	0	0	0	0	0
P16444	GO:0006749	glutathione metabolic process	0	0	0	0	0	0	0
P16444	GO:0006751	glutathione catabolic process	0	0	0	0	0	0	0
P16444	GO:0006954	inflammatory response	0	0	0	0	0	0	0
P16444	GO:0016999	antibiotic metabolic process	0	0	0	0	0	0	0
P16444	GO:0030336	negative regulation of cell migration	0	0	0	0	0	0	0
P16444	GO:0030593	neutrophil chemotaxis	0	0	0	0	0	0	0
P16444	GO:0043066	negative regulation of apoptotic process	0	0	0	0	0	0	0
P16444	GO:0050667	homocysteine metabolic process	0	1	0	0	0	0	0
P16444	GO:0071277	cellular response to calcium ion	0	0	0	0	0	0	0
P16444	GO:0071466	cellular response to xenobiotic stimulus	0	0	0	0	0	0	0
P16444	GO:0071732	cellular response to nitric oxide	0	0	0	0	0	0	0
P16444	GO:0072340	lactam catabolic process	0	0	0	0	0	0	0
P16444	GO:1901749	leukotriene d4 catabolic process	0	0	0	0	0	0	0
P16444	GO:2000117	negative regulation of cysteine-type endopeptidase activity	0	1	0	0	0	0	0
P16444	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P16444	GO:0005615	extracellular space	0	0	0	0	0	0	0
P16444	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
P16444	GO:0016324	apical plasma membrane	0	0	0	0	0	0	0
P16444	GO:0030054	cell junction	0	0	0	0	0	0	0
P16444	GO:0031528	microvillus membrane	0	0	0	0	0	0	0
P16444	GO:0042995	cell projection	0	0	0	0	0	0	0
P16444	GO:0045177	apical part of cell	0	0	0	0	0	0	0
P16444	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P16444	GO:0098552	side of membrane	0	0	0	0	0	0	0
P16519	GO:0004175	endopeptidase activity	0	0	0	0	0	0	0
P16519	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P16519	GO:0005515	protein binding	0	0	0	0	0	0	0
P16519	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P16519	GO:0006508	proteolysis	0	0	0	0	0	0	0
P16519	GO:0007399	nervous system development	0	0	0	0	0	0	0
P16519	GO:0016485	protein processing	0	0	0	0	0	0	0
P16519	GO:0016486	peptide hormone processing	0	0	0	0	0	0	0
P16519	GO:0016540	protein autoprocessing	0	0	0	0	0	0	0
P16519	GO:0030070	insulin processing	0	0	0	0	0	0	0
P16519	GO:0034230	enkephalin processing	0	0	0	0	0	0	0
P16519	GO:0034231	islet amyloid polypeptide processing	0	0	0	0	0	0	0
P16519	GO:0005615	extracellular space	0	0	0	0	0	0	0
P16519	GO:0016020	membrane	0	0	0	0	0	0	0
P16519	GO:0043005	neuron projection	0	0	0	0	0	0	0
P16519	GO:0005576	extracellular region	0	0	0	0	0	0	0
P16519	GO:0005654	nucleoplasm	0	0	0	0	0	0	0
P16519	GO:0030133	transport vesicle	0	0	0	0	0	0	0
P16519	GO:0030141	secretory granule	0	0	0	0	0	0	0
P16519	GO:0030425	dendrite	0	0	0	0	0	0	0
P16519	GO:0031410	cytoplasmic vesicle	0	0	0	0	0	0	0
P16519	GO:0043025	neuronal cell body	0	0	0	0	0	0	0
P16519	GO:0043204	perikaryon	0	0	0	0	0	0	0
P16519	GO:0043231	intracellular membrane-bounded organelle	0	0	0	0	0	0	0
P16870	GO:0004180	carboxypeptidase activity	0	0	0	0	0	0	0
P16870	GO:0004181	metallocarboxypeptidase activity	0	0	0	1	0	0	0
P16870	GO:0005515	protein binding	0	0	0	0	0	0	0
P16870	GO:0008237	metallopeptidase activity	0	0	0	1	0	0	0
P16870	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
P16870	GO:0042043	neurexin family protein binding	0	0	0	0	0	0	0
P16870	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P16870	GO:0050839	cell adhesion molecule binding	0	0	0	0	0	0	0
P16870	GO:0003214	cardiac left ventricle morphogenesis	0	0	0	0	0	0	0
P16870	GO:0006508	proteolysis	0	0	0	0	0	0	0
P16870	GO:0006518	peptide metabolic process	0	0	0	0	0	0	0
P16870	GO:0007218	neuropeptide signaling pathway	0	0	0	0	0	0	0
P16870	GO:0016055	wnt signaling pathway	0	0	0	0	0	0	0
P16870	GO:0016485	protein processing	0	0	0	0	0	0	0
P16870	GO:0030070	insulin processing	0	0	0	0	0	0	0
P16870	GO:0030072	peptide hormone secretion	0	0	0	0	0	0	0
P16870	GO:0033366	protein localization to secretory granule	0	0	0	0	0	0	0
P16870	GO:0036211	protein modification process	0	0	0	0	0	0	0
P16870	GO:0072657	protein localization to membrane	0	0	0	0	0	0	0
P16870	GO:0005615	extracellular space	0	0	0	0	0	0	0
P16870	GO:0005576	extracellular region	0	0	0	0	0	0	0
P16870	GO:0005794	golgi apparatus	0	0	0	0	0	0	0
P16870	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P16870	GO:0016020	membrane	0	0	0	0	0	0	0
P16870	GO:0030133	transport vesicle	0	0	0	0	0	0	0
P16870	GO:0030141	secretory granule	0	0	0	0	0	0	0
P16870	GO:0030658	transport vesicle membrane	0	0	0	0	0	0	0
P16870	GO:0030667	secretory granule membrane	0	0	0	0	0	0	0
P16870	GO:0031410	cytoplasmic vesicle	0	0	0	0	0	0	0
P16870	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P17538	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P17538	GO:0005515	protein binding	0	0	0	0	0	0	0
P17538	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P17538	GO:0006508	proteolysis	0	0	0	0	0	0	0
P17538	GO:0007586	digestion	0	0	0	0	0	0	0
P17538	GO:0005576	extracellular region	0	0	0	0	0	0	0
P17655	GO:0045121	membrane raft	0	0	0	0	0	0	0
P17655	GO:0004198	calcium-dependent cysteine-type endopeptidase activity	0	1	0	0	0	0	0
P17655	GO:0005509	calcium ion binding	0	0	0	0	0	0	0
P17655	GO:0005515	protein binding	0	0	0	0	0	0	0
P17655	GO:0008092	cytoskeletal protein binding	0	0	0	0	0	0	0
P17655	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P17655	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
P17655	GO:0019899	enzyme binding	0	0	0	0	0	0	0
P17655	GO:0044877	protein-containing complex binding	0	0	0	0	0	0	0
P17655	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P17655	GO:0001666	response to hypoxia	0	0	0	0	0	0	0
P17655	GO:0001824	blastocyst development	0	0	0	0	0	0	0
P17655	GO:0006508	proteolysis	0	0	0	0	0	0	0
P17655	GO:0007520	myoblast fusion	0	0	0	0	0	0	0
P17655	GO:0007565	female pregnancy	0	0	0	0	0	0	0
P17655	GO:0009612	response to mechanical stimulus	0	0	0	0	0	0	0
P17655	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	0	0	0	0	0	0	0
P17655	GO:0016540	protein autoprocessing	0	0	0	0	0	0	0
P17655	GO:0030163	protein catabolic process	0	0	0	0	0	0	0
P17655	GO:0032675	regulation of interleukin-6 production	0	0	0	0	0	0	0
P17655	GO:0035458	cellular response to interferon-beta	0	0	0	0	0	0	0
P17655	GO:0042542	response to hydrogen peroxide	0	0	0	0	0	0	0
P17655	GO:0048266	behavioral response to pain	0	0	0	0	0	0	0
P17655	GO:0048488	synaptic vesicle endocytosis	0	0	0	0	0	0	0
P17655	GO:0051493	regulation of cytoskeleton organization	0	0	0	0	0	0	0
P17655	GO:0051603	proteolysis involved in protein catabolic process	0	0	0	0	0	0	0
P17655	GO:0071222	cellular response to lipopolysaccharide	0	0	0	0	0	0	0
P17655	GO:0071230	cellular response to amino acid stimulus	0	0	0	0	0	0	0
P17655	GO:0140249	protein catabolic process at postsynapse	0	0	0	0	0	0	0
P17655	GO:1901741	positive regulation of myoblast fusion	0	0	0	0	0	0	0
P17655	GO:2001247	positive regulation of phosphatidylcholine biosynthetic process	0	0	0	0	0	0	0
P17655	GO:0005737	cytoplasm	0	0	0	0	0	0	0
P17655	GO:0000785	chromatin	0	0	0	0	0	0	0
P17655	GO:0005634	nucleus	0	0	0	0	0	0	0
P17655	GO:0005764	lysosome	0	0	0	0	0	0	0
P17655	GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0
P17655	GO:0005794	golgi apparatus	0	0	0	0	0	0	0
P17655	GO:0005829	cytosol	0	0	0	0	0	0	0
P17655	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P17655	GO:0005925	focal adhesion	0	0	0	0	0	0	0
P17655	GO:0009897	external side of plasma membrane	0	0	0	0	0	0	0
P17655	GO:0030425	dendrite	0	0	0	0	0	0	0
P17655	GO:0030864	cortical actin cytoskeleton	0	0	0	0	0	0	0
P17655	GO:0031143	pseudopodium	0	0	0	0	0	0	0
P17655	GO:0042995	cell projection	0	0	0	0	0	0	0
P17655	GO:0043025	neuronal cell body	0	0	0	0	0	0	0
P17655	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P17655	GO:0097038	perinuclear endoplasmic reticulum	0	0	0	0	0	0	0
P17655	GO:0098793	presynapse	0	0	0	0	0	0	0
P17655	GO:0098794	postsynapse	0	0	0	0	0	0	0
P17655	GO:0110158	calpain complex	0	0	0	0	0	0	0
P19440	GO:0000048	peptidyltransferase activity	0	0	0	0	0	0	0
P19440	GO:0002951	leukotriene-c(4) hydrolase	0	0	0	0	0	0	0
P19440	GO:0005515	protein binding	0	0	0	0	0	0	0
P19440	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P19440	GO:0016746	acyltransferase activity	0	0	0	0	0	0	0
P19440	GO:0036374	glutathione hydrolase activity	0	0	0	0	0	0	0
P19440	GO:0103068	leukotriene c4 gamma-glutamyl transferase activity	0	0	0	0	0	0	0
P19440	GO:0002682	regulation of immune system process	0	0	0	0	0	0	0
P19440	GO:0006508	proteolysis	0	0	0	0	0	0	0
P19440	GO:0006520	amino acid metabolic process	0	0	0	0	0	0	0
P19440	GO:0006536	glutamate metabolic process	0	0	0	0	0	0	0
P19440	GO:0006629	lipid metabolic process	0	0	0	0	0	0	0
P19440	GO:0006631	fatty acid metabolic process	0	0	0	0	0	0	0
P19440	GO:0006691	leukotriene metabolic process	0	0	0	0	0	0	0
P19440	GO:0006749	glutathione metabolic process	0	0	0	0	0	0	0
P19440	GO:0006750	glutathione biosynthetic process	0	0	0	0	0	0	0
P19440	GO:0006751	glutathione catabolic process	0	0	0	0	0	0	0
P19440	GO:0007283	spermatogenesis	0	0	0	0	0	0	0
P19440	GO:0019344	cysteine biosynthetic process	0	1	0	0	0	0	0
P19440	GO:0031179	peptide modification	0	0	0	0	0	0	0
P19440	GO:0031638	zymogen activation	0	0	0	0	0	0	0
P19440	GO:0050727	regulation of inflammatory response	0	0	0	0	0	0	0
P19440	GO:1901750	leukotriene d4 biosynthetic process	0	0	0	0	0	0	0
P19440	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P19440	GO:0005615	extracellular space	0	0	0	0	0	0	0
P19440	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P20142	GO:0004190	aspartic-type endopeptidase activity	1	0	0	0	0	0	0
P20142	GO:0002803	positive regulation of antibacterial peptide production	0	0	0	0	0	0	0
P20142	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20142	GO:0007586	digestion	0	0	0	0	0	0	0
P20142	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20142	GO:0005576	extracellular region	0	0	0	0	0	0	0
P20151	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P20151	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P20151	GO:0016787	hydrolase activity	0	0	0	0	0	0	0
P20151	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20151	GO:0051604	protein maturation	0	0	0	0	0	0	0
P20151	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20151	GO:0030141	secretory granule	0	0	0	0	0	0	0
P20151	GO:0005576	extracellular region	0	0	0	0	0	0	0
P20151	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P20160	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P20160	GO:0005515	protein binding	0	0	0	0	0	0	0
P20160	GO:0008201	heparin binding	0	0	0	0	0	0	0
P20160	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P20160	GO:0015643	toxic substance binding	0	0	0	0	0	0	0
P20160	GO:0043395	heparan sulfate proteoglycan binding	0	0	0	0	0	0	0
P20160	GO:0001774	microglial cell activation	0	0	0	0	0	0	0
P20160	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20160	GO:0006935	chemotaxis	0	0	0	0	0	0	0
P20160	GO:0006954	inflammatory response	0	0	0	0	0	0	0
P20160	GO:0007200	phospholipase c-activating g protein-coupled receptor signaling pathway	0	0	0	0	0	0	0
P20160	GO:0008347	glial cell migration	0	0	0	0	0	0	0
P20160	GO:0019730	antimicrobial humoral response	0	0	0	0	0	0	0
P20160	GO:0032724	positive regulation of fractalkine production	0	0	0	0	0	0	0
P20160	GO:0032731	positive regulation of interleukin-1 beta production	0	0	0	0	0	0	0
P20160	GO:0032760	positive regulation of tumor necrosis factor production	0	0	0	0	0	0	0
P20160	GO:0035556	intracellular signal transduction	0	0	0	0	0	0	0
P20160	GO:0035696	monocyte extravasation	0	0	0	0	0	0	0
P20160	GO:0042117	monocyte activation	0	0	0	0	0	0	0
P20160	GO:0042742	defense response to bacterium	0	0	0	0	0	0	0
P20160	GO:0043066	negative regulation of apoptotic process	0	0	0	0	0	0	0
P20160	GO:0043114	regulation of vascular permeability	0	0	0	0	0	0	0
P20160	GO:0045123	cellular extravasation	0	0	0	0	0	0	0
P20160	GO:0045348	positive regulation of mhc class ii biosynthetic process	0	0	0	0	0	0	0
P20160	GO:0045785	positive regulation of cell adhesion	0	0	0	0	0	0	0
P20160	GO:0048246	macrophage chemotaxis	0	0	0	0	0	0	0
P20160	GO:0050766	positive regulation of phagocytosis	0	0	0	0	0	0	0
P20160	GO:0050829	defense response to gram-negative bacterium	0	0	0	0	0	0	0
P20160	GO:0050930	induction of positive chemotaxis	0	0	0	0	0	0	0
P20160	GO:0051604	protein maturation	0	0	0	0	0	0	0
P20160	GO:0051607	defense response to virus	0	0	0	0	0	0	0
P20160	GO:0060326	cell chemotaxis	0	0	0	0	0	0	0
P20160	GO:0070944	neutrophil-mediated killing of bacterium	0	0	0	0	0	0	0
P20160	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20160	GO:0005576	extracellular region	0	0	0	0	0	0	0
P20160	GO:0016020	membrane	0	0	0	0	0	0	0
P20160	GO:0035577	azurophil granule membrane	0	0	0	0	0	0	0
P20160	GO:0035578	azurophil granule lumen	0	0	0	0	0	0	0
P20160	GO:0042582	azurophil granule	0	0	0	0	0	0	0
P20160	GO:0043231	intracellular membrane-bounded organelle	0	0	0	0	0	0	0
P20160	GO:0070062	extracellular exosome	0	0	0	0	0	0	0
P20231	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P20231	GO:0005515	protein binding	0	0	0	0	0	0	0
P20231	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P20231	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P20231	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20231	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20231	GO:0005576	extracellular region	0	0	0	0	0	0	0
P20231	GO:0062023	collagen-containing extracellular matrix	0	0	0	0	0	0	0
P20718	GO:0004252	serine-type endopeptidase activity	0	0	0	0	0	1	0
P20718	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P20718	GO:0016787	hydrolase activity	0	0	0	0	0	0	0
P20718	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20718	GO:0006915	apoptotic process	0	0	0	0	0	0	0
P20718	GO:0031640	killing of cells of another organism	0	0	0	0	0	0	0
P20718	GO:0051604	protein maturation	0	0	0	0	0	0	0
P20718	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20718	GO:0005764	lysosome	0	0	0	0	0	0	0
P20718	GO:0016020	membrane	0	0	0	0	0	0	0
P20718	GO:0044194	cytolytic granule	0	0	0	0	0	0	0
P20807	GO:0003824	catalytic activity	0	0	0	0	0	0	0
P20807	GO:0004198	calcium-dependent cysteine-type endopeptidase activity	0	1	0	0	0	0	0
P20807	GO:0005509	calcium ion binding	0	0	0	0	0	0	0
P20807	GO:0005515	protein binding	0	0	0	0	0	0	0
P20807	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P20807	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
P20807	GO:0008307	structural constituent of muscle	0	0	0	0	0	0	0
P20807	GO:0031402	sodium ion binding	0	0	0	0	0	0	0
P20807	GO:0031432	titin binding	0	0	0	0	0	0	0
P20807	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P20807	GO:0055103	ligase regulator activity	0	0	0	0	0	0	0
P20807	GO:0060090	molecular adaptor activity	0	0	0	0	0	0	0
P20807	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20807	GO:0006915	apoptotic process	0	0	0	0	0	0	0
P20807	GO:0007517	muscle organ development	0	0	0	0	0	0	0
P20807	GO:0012501	programmed cell death	0	0	0	0	0	0	0
P20807	GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration	0	0	0	0	0	0	0
P20807	GO:0014850	response to muscle activity	0	0	0	0	0	0	0
P20807	GO:0030163	protein catabolic process	0	0	0	0	0	0	0
P20807	GO:0030239	myofibril assembly	0	0	0	0	0	0	0
P20807	GO:0031648	protein destabilization	0	0	0	0	0	0	0
P20807	GO:0033234	negative regulation of protein sumoylation	0	0	0	0	0	0	0
P20807	GO:0043066	negative regulation of apoptotic process	0	0	0	0	0	0	0
P20807	GO:0043122	regulation of canonical nf-kappab signal transduction	0	0	0	0	0	0	0
P20807	GO:0045214	sarcomere organization	0	0	0	0	0	0	0
P20807	GO:0045661	regulation of myoblast differentiation	0	0	0	0	0	0	0
P20807	GO:0045862	positive regulation of proteolysis	0	0	0	0	0	0	0
P20807	GO:0045892	negative regulation of dna-templated transcription	0	0	0	0	0	0	0
P20807	GO:0045893	positive regulation of dna-templated transcription	0	0	0	0	0	0	0
P20807	GO:0046716	muscle cell cellular homeostasis	0	0	0	0	0	0	0
P20807	GO:0050790	regulation of catalytic activity	0	0	0	0	0	0	0
P20807	GO:0051092	positive regulation of nf-kappab transcription factor activity	0	0	0	0	0	0	0
P20807	GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	0	0	0	0	0	0	0
P20807	GO:0051592	response to calcium ion	0	0	0	0	0	0	0
P20807	GO:0061061	muscle structure development	0	0	0	0	0	0	0
P20807	GO:0065003	protein-containing complex assembly	0	0	0	0	0	0	0
P20807	GO:0070315	g1 to g0 transition involved in cell differentiation	0	0	0	0	0	0	0
P20807	GO:0071277	cellular response to calcium ion	0	0	0	0	0	0	0
P20807	GO:0071472	cellular response to salt stress	0	0	0	0	0	0	0
P20807	GO:0072657	protein localization to membrane	0	0	0	0	0	0	0
P20807	GO:0097264	self proteolysis	0	0	0	0	0	0	0
P20807	GO:1990092	calcium-dependent self proteolysis	0	0	0	0	0	0	0
P20807	GO:0005737	cytoplasm	0	0	0	0	0	0	0
P20807	GO:0005634	nucleus	0	0	0	0	0	0	0
P20807	GO:0005730	nucleolus	0	0	0	0	0	0	0
P20807	GO:0005829	cytosol	0	0	0	0	0	0	0
P20807	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P20807	GO:0030016	myofibril	0	0	0	0	0	0	0
P20807	GO:0030018	z disc	0	0	0	0	0	0	0
P20807	GO:0030315	t-tubule	0	0	0	0	0	0	0
P20807	GO:0032991	protein-containing complex	0	0	0	0	0	0	0
P20933	GO:0003948	n4-(beta-n-acetylglucosaminyl)-l-asparaginase activity	0	0	0	0	0	0	0
P20933	GO:0005515	protein binding	0	0	0	0	0	0	0
P20933	GO:0008233	peptidase activity	0	0	0	0	0	0	0
P20933	GO:0016787	hydrolase activity	0	0	0	0	0	0	0
P20933	GO:0006508	proteolysis	0	0	0	0	0	0	0
P20933	GO:0006517	protein deglycosylation	0	0	0	0	0	0	0
P20933	GO:0005737	cytoplasm	0	0	0	0	0	0	0
P20933	GO:0005764	lysosome	0	0	0	0	0	0	0
P20933	GO:0005576	extracellular region	0	0	0	0	0	0	0
P20933	GO:0005615	extracellular space	0	0	0	0	0	0	0
P20933	GO:0005783	endoplasmic reticulum	0	0	0	0	0	0	0
P20933	GO:0035578	azurophil granule lumen	0	0	0	0	0	0	0
P21128	GO:0008236	serine-type peptidase activity	0	0	0	0	0	1	0
P21128	GO:0003723	rna binding	0	0	0	0	0	0	0
P21128	GO:0004519	endonuclease activity	0	0	0	0	0	0	0
P21128	GO:0004521	rna endonuclease activity	0	0	0	0	0	0	0
P21128	GO:0004540	rna nuclease activity	0	0	0	0	0	0	0
P21128	GO:0005044	scavenger receptor activity	0	0	0	0	0	0	0
P21128	GO:0008083	growth factor activity	0	0	0	0	0	0	0
P21128	GO:0016829	lyase activity	0	0	0	0	0	0	0
P21128	GO:0030145	manganese ion binding	0	0	0	0	0	0	0
P21128	GO:0030247	polysaccharide binding	0	0	0	0	0	0	0
P21128	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P21128	GO:0006508	proteolysis	0	0	0	0	0	0	0
P21128	GO:0006955	immune response	0	0	0	0	0	0	0
P21128	GO:0007165	signal transduction	0	0	0	0	0	0	0
P21128	GO:0007565	female pregnancy	0	0	0	0	0	0	0
P21128	GO:0016192	vesicle-mediated transport	0	0	0	0	0	0	0
P21128	GO:0016441	post-transcriptional gene silencing	0	0	0	0	0	0	0
P21128	GO:0050995	negative regulation of lipid catabolic process	0	0	0	0	0	0	0
P21128	GO:0005576	extracellular region	0	0	0	0	0	0	0
P21128	GO:0005615	extracellular space	0	0	0	0	0	0	0
P21128	GO:0005737	cytoplasm	0	0	0	0	0	0	0
P21128	GO:0005886	plasma membrane	0	0	0	0	0	0	0
P21580	GO:0032691	negative regulation of interleukin-1 beta production	0	0	0	0	0	0	0
P21580	GO:0002020	protease binding	0	0	0	0	0	0	0
P21580	GO:0003677	dna binding	0	0	0	0	0	0	0
P21580	GO:0004842	ubiquitin-protein transferase activity	0	0	0	0	0	0	0
P21580	GO:0004843	cysteine-type deubiquitinase activity	0	1	0	0	0	0	0
P21580	GO:0005515	protein binding	0	0	0	0	0	0	0
P21580	GO:0008234	cysteine-type peptidase activity	0	1	0	0	0	0	0
P21580	GO:0008270	zinc ion binding	0	0	0	0	0	0	0
P21580	GO:0016740	transferase activity	0	0	0	0	0	0	0
P21580	GO:0019900	kinase binding	0	0	0	0	0	0	0
P21580	GO:0042802	identical protein binding	0	0	0	0	0	0	0
P21580	GO:0043130	ubiquitin binding	0	0	0	0	0	0	0
P21580	GO:0046872	metal ion binding	0	0	0	0	0	0	0
P21580	GO:0061578	k63-linked deubiquitinase activity	0	0	0	0	0	0	0
P21580	GO:0070530	k63-linked polyubiquitin modification-dependent protein binding	0	0	0	0	0	0	0
P21580	GO:0001922	b-1 b cell homeostasis	0	0	0	0	0	0	0
P21580	GO:0002237	response to molecule of bacterial origin	0	0	0	0	0	0	0
P21580	GO:0002634	regulation of germinal center formation	0	0	0	0	0	0	0
P21580	GO:0002677	negative regulation of chronic inflammatory response	0	0	0	0	0	0	0
P21580	GO:0006508	proteolysis	0	0	0	0	0	0	0
P21580	GO:0006915	apoptotic process	0	0	0	0	0	0	0
P21580	GO:0006954	inflammatory response	0	0	0	0	0	0	0
P21580	GO:0007010	cytoskeleton organization	0	0	0	0	0	0	0
P21580	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	0	0	0	0	0	0	0
P21580	GO:0016477	cell migration	0	0	0	0	0	0	0
P21580	GO:0016579	protein deubiquitination	0	0	0	0	0	0	0
P21580	GO:0030177	positive regulation of wnt signaling pathway	0	0	0	0	0	0	0
P21580	GO:0031397	negative regulation of protein ubiquitination	0	0	0	0	0	0	0
P21580	GO:0032088	negative regulation of nf-kappab transcription factor activity	0	0	0	0	0	0	0
P21580	GO:0032495	response to muramyl dipeptide	0	0	0	0	0	0	0
P21580	GO:0032703	negative regulation of interleukin-2 production	0	0	0	0	0	0	0
P21580	GO:0032715	negative regulation of interleukin-6 production	0	0	0	0	0	0	0
P21580	GO:0032720	negative regulation of tumor necrosis factor production	0	0	0	0	0	0	0
P21580	GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	0	0	0	0	0	0	0
P21580	GO:0034140	negative regulation of toll-like receptor 3 signaling pathway	0	0	0	0	0	0	0
P21580	GO:0034144	negative regulation of toll-like receptor 4 signaling pathway	0	0	0	0	0	0	0
P21580	GO:0034148	negative regulation of toll-like receptor 5 signaling pathway	0	0	0	0	0	0	0
P21580	GO:0035871	protein k11-linked deubiquitination	0	0	0	0	0	0	0
P21580	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	0	0	0	0	0	0	0
